"number","title","pageid","namespace","length","touched"
"13361","Mehrwegpackung","7370492","","493","20191010153927"
"13362","Seligkeit","7370550","","729","20191010152956"
"13363","Mehrwegspritze","7370552","","442","20191010153432"
"13364","Plastikgabel","7370573","","564","20191203132512"
"13365","Holzgabel","7370576","","417","20191011071623"
"13366","Metallgabel","7370577","","442","20200415204106"
"13367","Pomelo","7370579","","692","20191010162507"
"13368","Silbergabel","7370580","","429","20191011071912"
"13369","Trinkflasche","7370925","","411","20191011074305"
"13370","Kunststoffflasche","7370927","","524","20200401051516"
"13371","Plastiktüte","7370942","","496","20191103142431"
"13372","Einkaufstüte","7370944","","483","20191011081126"
"13373","Einkaufstasche","7370951","","653","20191106092200"
"13374","Plastiktasche","7370956","","453","20200101010022"
"13375","Kunststofftasche","7370959","","439","20191011082156"
"13376","Kunststofftüte","7370961","","468","20191103142127"
"13377","Papiertüte","7370968","","442","20191103142247"
"13378","Papiertasche","7370974","","446","20191231234545"
"13379","Mülltüte","7370980","","452","20191103142157"
"13380","Papiertonne","7370987","","418","20191011092522"
"13381","Abfalltonne","7370991","","502","20191011094022"
"13382","Schlussbemerkung","7371101","","469","20191011120438"
"13383","Artikulationsstelle","7371143","","432","20191011122714"
"13384","Artikulationsart","7371146","","375","20191011122843"
"13385","Vergrößerungsform","7371153","","355","20191011123133"
"13386","Datensammlung","7371171","","320","20191011123744"
"13387","Schlusspointe","7371179","","523","20191011130556"
"13388","Affrikate","7371187","","330","20191011124945"
"13389","Muta","7371201","","229","20191011130651"
"13390","Schlussfolge","7371203","","427","20191011131205"
"13391","Beweisvereitelung","7371210","","328","20191011132701"
"13392","Theaterbühne","7371495","","566","20200125211905"
"13393","Stadtplanung","7371846","","305","20200108012429"
"13394","Lebensreform","7372061","","1704","20191012135033"
"13395","Devotion","7372398","","146","20191013041122"
"13396","Druckschrift","7372625","","812","20191017071623"
"13397","Kreuzotter","7372676","","465","20200106090155"
"13398","Occasion","7372853","","423","20191013213431"
"13399","Halsstarrigkeit","7372890","","327","20191013214353"
"13400","Feuermauer","7373525","","313","20191014185042"
"13401","Mattigkeit","7373542","","797","20191014190823"
"13402","Goldmine","7373555","","538","20200105160417"
"13403","Weinflasche","7373895","","749","20200118235953"
"13404","Dreiviertelstunde","7373988","","585","20200104194924"
"13405","Obstwiese","7374042","","658","20200404074531"
"13406","Bergwiese","7374058","","710","20191015121313"
"13407","Kocherei","7374126","","794","20191015153928"
"13408","Bärenhaut","7374156","","463","20191018155723"
"13409","Pattstellung","7374157","","280","20191015151822"
"13410","Peripetie","7374175","","345","20200708172230"
"13411","Paradoxie","7374182","","326","20191015154921"
"13412","Obstgabel","7374187","","378","20191015155544"
"13413","Rechtsberatung","7374197","","702","20191015160539"
"13414","Riposte","7374203","","268","20191015161900"
"13415","Priorei","7374207","","543","20191015162917"
"13416","Sentenz","7374208","","258","20191015163352"
"13417","Verstattung","7374243","","797","20191015171424"
"13418","Käsegabel","7374254","","529","20191015173102"
"13419","Gemüsegabel","7374261","","386","20191015173958"
"13420","Wurstgabel","7374267","","338","20191015174422"
"13421","Fleischgabel","7374269","","427","20191103142848"
"13422","Aufschnittgabel","7374276","","361","20191015180107"
"13423","Plastetüte","7374280","","555","20191016093417"
"13424","Plastetasche","7374282","","450","20191016113813"
"13425","Auffälligkeit","7374472","","324","20191015234128"
"13426","Unauffälligkeit","7374473","","675","20191015234226"
"13427","Waschschüssel","7374479","","340","20191015234726"
"13428","Plastegabel","7374804","","466","20191016113933"
"13429","Plastefolie","7374849","","450","20191016104544"
"13430","Plasteindustrie","7374861","","469","20191016122431"
"13431","Plastepuppe","7374867","","366","20191016110128"
"13432","Plasterzeugung","7374885","","409","20191016111559"
"13433","Plastewanne","7374894","","413","20191016112400"
"13434","Plasteproduktion","7374902","","458","20191016113056"
"13435","Plastfolie","7374942","","424","20191016121129"
"13436","Wiederannäherung","7374947","","711","20191109132844"
"13437","Plastindustrie","7374951","","437","20191016122401"
"13438","Plasttüte","7375108","","388","20191016153240"
"13439","Plastwanne","7375110","","382","20191016153349"
"13440","Plastproduktion","7375113","","460","20191016153553"
"13441","Kunststoff-Folie","7375128","","380","20191016163023"
"13442","Kunststoffdecke","7375137","","381","20191016163743"
"13443","Kunststoffmappe","7375139","","316","20191016163852"
"13444","Kunststoffvase","7375154","","337","20191016164659"
"13445","Kunststoffverpackung","7375156","","425","20200401052243"
"13446","Marunke","7375159","","580","20191016170313"
"13447","Eierpflaume","7375169","","386","20191016170047"
"13448","Halbzwetsche","7375170","","360","20191016170233"
"13449","Haferpflaume","7375227","","380","20191016184344"
"13450","Hundspflaume","7375229","","386","20191016184609"
"13451","Hundepflaume","7375230","","232","20191016184656"
"13452","Krieche","7375273","","1241","20191016201701"
"13453","Katharinenpflaume","7375347","","354","20191016210911"
"13454","Kirschpflaume","7375374","","398","20191016213102"
"13455","Myrobalane","7375375","","619","20200308223306"
"13456","Verschleppungstaktik","7375819","","529","20191104151956"
"13457","Taktikanalyse","7375852","","688","20191017134607"
"13458","Textanalyse","7375860","","557","20191104151854"
"13459","Ablenkungstaktik","7375872","","503","20191104151517"
"13460","Lässigkeit","7375906","","698","20191017142648"
"13461","Traubenkirsche","7376016","","859","20191122225045"
"13462","Ziparte","7376037","","1361","20191124234259"
"13463","Zibarte","7376038","","164","20191017200428"
"13464","Absolutheit","7376129","","308","20191017233350"
"13465","Ausnahmslosigkeit","7376132","","261","20191017233732"
"13466","Heterogenität","7376133","","511","20191019162121"
"13467","Kunststoffabdeckung","7376455","","342","20191018094321"
"13468","Kunststoffabdichtung","7376467","","352","20191018095358"
"13469","Kunststoffabteilung","7376483","","406","20200401051127"
"13470","Bedienstete","7376534","","636","20191018120442"
"13471","Hausbedienstete","7376539","","665","20191018121057"
"13472","Hausbeleuchtung","7376542","","341","20191018121357"
"13473","Hohlkugel","7376556","","380","20191103141416"
"13474","Lautstärkeanzeige","7376562","","546","20191018124730"
"13475","Austeilung","7376668","","265","20191018140517"
"13476","Wassertemperatur","7377199","","603","20191125151827"
"13477","Luftgüte","7377201","","582","20191125151742"
"13478","Fuchsjagd","7377229","","547","20200222115944"
"13479","Kaninchenjagd","7377231","","741","20200222115922"
"13480","Büffeljagd","7377234","","618","20191019120956"
"13481","Büffelherde","7377283","","437","20191019133236"
"13482","Rinderherde","7377285","","532","20191019133823"
"13483","Reneklode","7378255","","489","20200401113712"
"13484","Silbermine","7378275","","467","20200107203245"
"13485","Salzmine","7378306","","464","20191020131510"
"13486","Bleistiftmine","7378356","","536","20191020143632"
"13487","Servicewüste","7378652","","633","20191020234719"
"13488","Wahlheimat","7378657","","741","20191021000605"
"13489","Einwohnerin","7378700","","351","20191021030823"
"13490","Predigerin","7378703","","345","20200101012854"
"13491","Sünderin","7378704","","332","20191021031311"
"13492","Pflegerin","7378706","","337","20191021031421"
"13493","Kriegerin","7378707","","335","20191021031527"
"13494","Jüngerin","7378709","","332","20191216212810"
"13495","Wahrsagerin","7378712","","356","20191021031808"
"13496","Frontsängerin","7379111","","383","20191206191026"
"13497","Standhaftigkeit","7379378","","282","20191123182632"
"13498","Mannsperson","7379386","","743","20191024205557"
"13499","Heimfahrt","7379426","","299","20191022005448"
"13500","Kleidermotte","7379735","","480","20191104151146"
"13501","Ringlotte","7379746","","301","20191022134612"
"13502","Schneegans","7379782","","312","20200424013606"
"13503","Teilnahmslosigkeit","7379785","","753","20191022153904"
"13504","Exaltiertheit","7379786","","320","20191022153911"
"13505","Querreihe","7379787","","581","20191022153921"
"13506","Längsreihe","7379788","","586","20191022153927"
"13507","Feinfühligkeit","7379789","","301","20191022153947"
"13508","Gemächlichkeit","7379790","","476","20191109135912"
"13509","Geschmeidigkeit","7379791","","343","20191231112643"
"13510","Betörung","7379793","","297","20191202203222"
"13511","Miezekatze","7379799","","330","20191231194956"
"13512","Mittagszeit","7379822","","314","20191022162505"
"13513","Rohrdommel","7379828","","319","20191022163148"
"13514","Schuhsohle","7379841","","303","20191022165008"
"13515","Nachwahl","7380638","","516","20191231211638"
"13516","Fehlerfreiheit","7380851","","687","20191231104042"
"13517","Fehlerlosigkeit","7380863","","613","20191231104056"
"13518","Fehlerhaftigkeit","7380876","","638","20191231104049"
"13519","Fehlerquelle","7380880","","627","20191023204253"
"13520","Fehlermeldung","7380885","","551","20191023204034"
"13521","Fallgrube","7380919","","576","20191231103815"
"13522","Niederschrift","7381742","","647","20191125140627"
"13523","Majuskelschrift","7381764","","808","20191231184655"
"13524","Stichwaffe","7382044","","396","20191101152929"
"13525","Hiebwaffe","7382047","","353","20191024201812"
"13526","Strafbarkeit","7382105","","331","20200101150315"
"13527","Aussetzung","7382112","","1025","20200417142502"
"13528","Menschenscheu","7385249","","187","20191224222453"
"13529","Polle","7385536","","200","20200709185801"
"13530","Leistungsgesellschaft","7385765","","225","20191231171940"
"13531","Sorglosigkeit","7386469","","406","20200519214526"
"13532","Treulosigkeit","7386607","","334","20200101182813"
"13533","Grünfutterversorgung","7387256","","373","20191027125707"
"13534","Rutengängerin","7387492","","378","20200101062336"
"13535","Polizeisprecherin","7387538","","467","20191103134051"
"13536","Zivilverteidigung","7387568","","366","20200102005933"
"13537","Nacherzählung","7387600","","507","20191231211000"
"13538","Verärgerung","7387736","","465","20200101202712"
"13539","Interferometrie","7388549","","211","20191028185136"
"13540","Quaternion","7388603","","134","20191028194614"
"13541","Bewölkung","7388857","","337","20191028224640"
"13542","Wolkendecke","7388872","","302","20191028224850"
"13543","Verwerfung","7388873","","349","20191028225305"
"13544","Trickserei","7388877","","260","20191028225914"
"13545","Glasbläserei","7388879","","495","20191109135127"
"13546","Bildhauerei","7388880","","323","20191028230958"
"13547","Gezeit","7388885","","330","20191028232331"
"13548","Staublunge","7388909","","323","20191029010828"
"13549","Erdwärme","7388919","","379","20191029011557"
"13550","Grundform","7390501","","331","20191029153517"
"13551","Nennform","7390507","","331","20191231213744"
"13552","Teichrose","7391601","","395","20200101164935"
"13553","Castingshow","7392500","","396","20200105002453"
"13554","Regenbogenboa","7392658","","358","20191031145106"
"13555","Regenbogenfahne","7392665","","350","20191031145307"
"13556","Regenbogenfamilie","7392668","","455","20191103134359"
"13557","Farbigkeit","7393450","","322","20191101132321"
"13558","Rothaut","7393491","","454","20191110201035"
"13559","Rötung","7393510","","351","20191110201125"
"13560","Attentäterin","7393749","","631","20191103133427"
"13561","Übernervosität","7393755","","490","20191101193215"
"13562","Selbstmordattentäterin","7393763","","636","20191101193725"
"13563","Negativität","7394175","","506","20191231213622"
"13564","Sanität","7394181","","622","20191102090127"
"13565","Sanitätstruppe","7394182","","565","20191102090555"
"13566","Wertrationalität","7394249","","598","20191102104332"
"13567","Rationalität","7394251","","478","20191102181044"
"13568","Farbsättigung","7394285","","259","20191102110045"
"13569","Buntheit","7394291","","381","20191102110556"
"13570","Chromatizität","7394297","","516","20191102111034"
"13571","Unabwendbarkeit","7394338","","353","20191102130407"
"13572","Entrundung","7394339","","317","20191102130615"
"13573","Ehrbarkeit","7394354","","273","20191102133743"
"13574","Fettigkeit","7394355","","610","20191102134024"
"13575","Freudigkeit","7394358","","317","20191102134429"
"13576","Fährlichkeit","7394360","","935","20191109135935"
"13577","Fürsichtigkeit","7394367","","968","20191102140517"
"13578","Gelindigkeit","7394370","","661","20191102141424"
"13579","Gottlosigkeit","7394372","","684","20191102142007"
"13580","Gottseligkeit","7394375","","732","20191102142450"
"13581","Gütigkeit","7394379","","329","20191102143438"
"13582","Härtigkeit","7394380","","700","20191102143851"
"13583","Wahrhaftigkeit","7394386","","338","20191102150412"
"13584","Unverweslichkeit","7394388","","653","20191102151515"
